DataHora;localizacao;Valor;CC;Dia;Hora
15/01/2014 07:36;Hallowed Grounds;5;CC: 9617;15 - Quarta-feira;7
15/01/2014 07:36;Brew've Been Served;16;CC: 6816;15 - Quarta-feira;7
15/01/2014 07:39;Hallowed Grounds;6;CC: 8129;15 - Quarta-feira;7
15/01/2014 07:40;Brew've Been Served;20;CC: 9683;15 - Quarta-feira;7
15/01/2014 07:44;Hallowed Grounds;12;CC: 7108;15 - Quarta-feira;7
15/01/2014 07:45;Coffee Cameleon;20;CC: 2142;15 - Quarta-feira;7
15/01/2014 07:45;Brew've Been Served;11;CC: 9405;15 - Quarta-feira;7
15/01/2014 07:48;Brew've Been Served;7;CC: 7819;15 - Quarta-feira;7
15/01/2014 07:49;Brew've Been Served;11;CC: 1286;15 - Quarta-feira;7
15/01/2014 07:50;Brew've Been Served;19;CC: 7354;15 - Quarta-feira;7
15/01/2014 07:51;Coffee Cameleon;14;CC: 3547;15 - Quarta-feira;7
15/01/2014 07:51;Hallowed Grounds;79;CC: 6691;15 - Quarta-feira;7
15/01/2014 07:56;Coffee Cameleon;5;CC: 7253;15 - Quarta-feira;7
15/01/2014 07:57;Brew've Been Served;5;CC: 4795;15 - Quarta-feira;7
15/01/2014 07:58;Brew've Been Served;3;CC: 4948;15 - Quarta-feira;7
15/01/2014 07:58;Brew've Been Served;6;CC: 8411;15 - Quarta-feira;7
15/01/2014 07:58;Brew've Been Served;14;CC: 3484;15 - Quarta-feira;7
15/01/2014 07:59;Hallowed Grounds;14;CC: 3492;15 - Quarta-feira;7
15/01/2014 08:00;Brew've Been Served;8;CC: 5368;15 - Quarta-feira;8
15/01/2014 08:00;Hallowed Grounds;15;CC: 1310;15 - Quarta-feira;8
15/01/2014 08:01;Brew've Been Served;50;CC: 4434;15 - Quarta-feira;8
15/01/2014 08:02;Brew've Been Served;16;CC: 3853;15 - Quarta-feira;8
15/01/2014 08:05;Coffee Cameleon;56;CC: 2418;15 - Quarta-feira;8
15/01/2014 08:05;Brew've Been Served;12;CC: 5407;15 - Quarta-feira;8
15/01/2014 08:06;Brew've Been Served;3;CC: 8202;15 - Quarta-feira;8
15/01/2014 08:13;Hallowed Grounds;14;CC: 2681;15 - Quarta-feira;8
15/01/2014 08:14;Brew've Been Served;19;CC: 6901;15 - Quarta-feira;8
15/01/2014 09:34;Carlyle Chemical Inc.;3608;CC: 7792;15 - Quarta-feira;9
15/01/2014 10:00;Nationwide Refinery;1904;CC: 9152;15 - Quarta-feira;10
15/01/2014 10:14;Nationwide Refinery;1391;CC: 9735;15 - Quarta-feira;10
15/01/2014 11:18;Stewart and Sons Fabrication;4545;CC: 9152;15 - Quarta-feira;11
15/01/2014 11:44;Stewart and Sons Fabrication;4741;CC: 9735;15 - Quarta-feira;11
15/01/2014 11:55;Nationwide Refinery;3005;CC: 7792;15 - Quarta-feira;11
15/01/2014 12:00;Bean There Done That;5;CC: 9635;15 - Quarta-feira;12
15/01/2014 12:00;Jack's Magical Beans;11;CC: 6899;15 - Quarta-feira;12
15/01/2014 12:00;Brewed Awakenings;92;CC: 2540;15 - Quarta-feira;12
15/01/2014 12:00;Bean There Done That;93;CC: 1877;15 - Quarta-feira;12
15/01/2014 12:00;Brewed Awakenings;4;CC: 8332;15 - Quarta-feira;12
15/01/2014 12:00;Bean There Done That;19;CC: 1321;15 - Quarta-feira;12
15/01/2014 12:00;Bean There Done That;15;CC: 6895;15 - Quarta-feira;12
15/01/2014 12:00;Jack's Magical Beans;5;CC: 9241;15 - Quarta-feira;12
15/01/2014 12:00;Jack's Magical Beans;84;CC: 8156;15 - Quarta-feira;12
15/01/2014 12:00;Jack's Magical Beans;20;CC: 2463;15 - Quarta-feira;12
15/01/2014 12:25;Abila Airport;3152;CC: 8642;15 - Quarta-feira;12
15/01/2014 13:08;Kalami Kafenion;22;CC: 8156;15 - Quarta-feira;13
15/01/2014 13:10;Ouzeri Elian;9;CC: 7253;15 - Quarta-feira;13
15/01/2014 13:12;Hippokampos;37;CC: 8332;15 - Quarta-feira;13
15/01/2014 13:12;Hippokampos;119;CC: 9683;15 - Quarta-feira;13
15/01/2014 13:13;Katerina’s Café;24;CC: 7792;15 - Quarta-feira;13
15/01/2014 13:17;Katerina’s Café;89;CC: 2418;15 - Quarta-feira;13
15/01/2014 13:22;Guy's Gyros;14;CC: 1415;15 - Quarta-feira;13
15/01/2014 13:22;Abila Zacharo;31;CC: 7889;15 - Quarta-feira;13
15/01/2014 13:22;Ouzeri Elian;13;CC: 3484;15 - Quarta-feira;13
15/01/2014 13:24;Hippokampos;13;CC: 6899;15 - Quarta-feira;13
15/01/2014 13:26;Abila Zacharo;24;CC: 7688;15 - Quarta-feira;13
15/01/2014 13:27;Katerina’s Café;56;CC: 1286;15 - Quarta-feira;13
15/01/2014 13:31;Ouzeri Elian;36;CC: 1321;15 - Quarta-feira;13
15/01/2014 13:35;Kalami Kafenion;26;CC: 1874;15 - Quarta-feira;13
15/01/2014 13:36;Kalami Kafenion;37;CC: 8411;15 - Quarta-feira;13
15/01/2014 13:37;Kalami Kafenion;39;CC: 5407;15 - Quarta-feira;13
15/01/2014 13:39;Hippokampos;9;CC: 9405;15 - Quarta-feira;13
15/01/2014 13:39;Gelatogalore;10;CC: 2463;15 - Quarta-feira;13
15/01/2014 13:40;Ouzeri Elian;26;CC: 5368;15 - Quarta-feira;13
15/01/2014 13:41;Hippokampos;83;CC: 2540;15 - Quarta-feira;13
15/01/2014 13:41;Guy's Gyros;49;CC: 7354;15 - Quarta-feira;13
15/01/2014 13:42;Hippokampos;32;CC: 1877;15 - Quarta-feira;13
15/01/2014 13:42;Ouzeri Elian;23;CC: 7108;15 - Quarta-feira;13
15/01/2014 13:44;Guy's Gyros;16;CC: 2142;15 - Quarta-feira;13
15/01/2014 13:45;Abila Zacharo;89;CC: 9635;15 - Quarta-feira;13
15/01/2014 13:45;Kalami Kafenion;48;CC: 6895;15 - Quarta-feira;13
15/01/2014 13:45;Guy's Gyros;12;CC: 6691;15 - Quarta-feira;13
15/01/2014 13:46;Gelatogalore;25;CC: 7117;15 - Quarta-feira;13
15/01/2014 13:46;Guy's Gyros;17;CC: 8202;15 - Quarta-feira;13
15/01/2014 13:47;Abila Zacharo;20;CC: 7384;15 - Quarta-feira;13
15/01/2014 13:51;Ouzeri Elian;27;CC: 8129;15 - Quarta-feira;13
15/01/2014 13:55;Gelatogalore;31;CC: 3853;15 - Quarta-feira;13
15/01/2014 13:58;Gelatogalore;39;CC: 7819;15 - Quarta-feira;13
15/01/2014 13:58;Abila Zacharo;34;CC: 3547;15 - Quarta-feira;13
15/01/2014 13:59;Gelatogalore;42;CC: 2681;15 - Quarta-feira;13
15/01/2014 14:00;Guy's Gyros;26;CC: 9617;15 - Quarta-feira;14
15/01/2014 14:00;Katerina’s Café;12;CC: 1310;15 - Quarta-feira;14
15/01/2014 14:02;Hippokampos;118;CC: 4434;15 - Quarta-feira;14
15/01/2014 14:02;Abila Zacharo;25;CC: 3492;15 - Quarta-feira;14
15/01/2014 14:04;Abila Zacharo;47;CC: 4948;15 - Quarta-feira;14
15/01/2014 14:12;Kronos Pipe and Irrigation;2564;CC: 4530;15 - Quarta-feira;14
15/01/2014 14:13;Kalami Kafenion;29;CC: 6901;15 - Quarta-feira;14
15/01/2014 14:25;Carlyle Chemical Inc.;1112;CC: 7792;15 - Quarta-feira;14
15/01/2014 15:11;Maximum Iron and Steel;4788;CC: 4530;15 - Quarta-feira;15
15/01/2014 15:40;Abila Airport;876;CC: 8642;15 - Quarta-feira;15
15/01/2014 17:01;Carlyle Chemical Inc.;1393;CC: 7792;15 - Quarta-feira;17
15/01/2014 19:18;Ouzeri Elian;29;CC: 9241;15 - Quarta-feira;19
15/01/2014 19:50;Katerina’s Café;39;CC: 3492;15 - Quarta-feira;19
15/01/2014 19:52;Frydos Autosupply n' More;19;CC: 2540;15 - Quarta-feira;19
15/01/2014 19:53;Guy's Gyros;98;CC: 3484;15 - Quarta-feira;19
15/01/2014 19:55;Hippokampos;13;CC: 1415;15 - Quarta-feira;19
15/01/2014 19:55;Guy's Gyros;31;CC: 4434;15 - Quarta-feira;19
15/01/2014 19:56;General Grocer;126;CC: 7819;15 - Quarta-feira;19
15/01/2014 19:59;Katerina’s Café;25;CC: 8129;15 - Quarta-feira;19
15/01/2014 20:00;Katerina’s Café;30;CC: 2142;15 - Quarta-feira;20
15/01/2014 20:02;Guy's Gyros;29;CC: 7354;15 - Quarta-feira;20
15/01/2014 20:04;Frydos Autosupply n' More;235;CC: 9683;15 - Quarta-feira;20
15/01/2014 20:05;Katerina’s Café;11;CC: 9617;15 - Quarta-feira;20
15/01/2014 20:06;Guy's Gyros;45;CC: 5368;15 - Quarta-feira;20
15/01/2014 20:08;Guy's Gyros;36;CC: 6816;15 - Quarta-feira;20
15/01/2014 20:10;Hippokampos;35;CC: 9635;15 - Quarta-feira;20
15/01/2014 20:10;Shoppers' Delight;162;CC: 8332;15 - Quarta-feira;20
15/01/2014 20:16;Hippokampos;12;CC: 7688;15 - Quarta-feira;20
15/01/2014 20:17;Katerina’s Café;29;CC: 8411;15 - Quarta-feira;20
15/01/2014 20:23;Hippokampos;10;CC: 1321;15 - Quarta-feira;20
15/01/2014 20:23;Katerina’s Café;40;CC: 1310;15 - Quarta-feira;20
15/01/2014 20:24;Hippokampos;16;CC: 1877;15 - Quarta-feira;20
15/01/2014 20:26;Katerina’s Café;62;CC: 8202;15 - Quarta-feira;20
15/01/2014 20:29;Ouzeri Elian;23;CC: 6899;15 - Quarta-feira;20
15/01/2014 20:29;Katerina’s Café;30;CC: 2418;15 - Quarta-feira;20
15/01/2014 20:33;Frydos Autosupply n' More;19;CC: 1874;15 - Quarta-feira;20
15/01/2014 20:46;Albert's Fine Clothing;228;CC: 7117;15 - Quarta-feira;20
15/01/2014 20:57;Frydos Autosupply n' More;277;CC: 4948;15 - Quarta-feira;20
15/01/2014 20:59;Guy's Gyros;61;CC: 3853;15 - Quarta-feira;20
15/01/2014 21:05;Katerina’s Café;14;CC: 7253;15 - Quarta-feira;21
15/01/2014 21:05;Guy's Gyros;27;CC: 1286;15 - Quarta-feira;21
15/01/2014 21:05;Ouzeri Elian;9;CC: 2681;15 - Quarta-feira;21
15/01/2014 21:08;Hippokampos;101;CC: 6895;15 - Quarta-feira;21
15/01/2014 21:21;Katerina’s Café;27;CC: 3547;15 - Quarta-feira;21
15/01/2014 21:42;Hippokampos;37;CC: 8156;15 - Quarta-feira;21
16/01/2014 07:30;Kronos Mart;299;CC: 7108;16 - Quinta-feira;7
16/01/2014 07:33;Brew've Been Served;25;CC: 5368;16 - Quinta-feira;7
16/01/2014 07:34;Brew've Been Served;8;CC: 7354;16 - Quinta-feira;7
16/01/2014 07:36;Brew've Been Served;20;CC: 3484;16 - Quinta-feira;7
16/01/2014 07:38;Coffee Cameleon;67;CC: 3547;16 - Quinta-feira;7
16/01/2014 07:44;Hallowed Grounds;14;CC: 7889;16 - Quinta-feira;7
16/01/2014 07:44;Hallowed Grounds;18;CC: 7108;16 - Quinta-feira;7
16/01/2014 07:44;Hallowed Grounds;18;CC: 3492;16 - Quinta-feira;7
16/01/2014 07:45;Hallowed Grounds;18;CC: 8129;16 - Quinta-feira;7
16/01/2014 07:50;Brew've Been Served;7;CC: 7384;16 - Quinta-feira;7
16/01/2014 07:51;Hallowed Grounds;45;CC: 9617;16 - Quinta-feira;7
16/01/2014 07:51;Hallowed Grounds;10;CC: 1310;16 - Quinta-feira;7
16/01/2014 07:52;Brew've Been Served;13;CC: 1286;16 - Quinta-feira;7
16/01/2014 07:53;Brew've Been Served;5;CC: 4795;16 - Quinta-feira;7
16/01/2014 07:54;Brew've Been Served;84;CC: 4948;16 - Quinta-feira;7
16/01/2014 07:54;Hallowed Grounds;7;CC: 1874;16 - Quinta-feira;7
16/01/2014 07:55;Brew've Been Served;13;CC: 6816;16 - Quinta-feira;7
16/01/2014 07:56;Brew've Been Served;4;CC: 9683;16 - Quinta-feira;7
16/01/2014 08:02;Brew've Been Served;6;CC: 3853;16 - Quinta-feira;8
16/01/2014 08:03;Coffee Cameleon;63;CC: 2418;16 - Quinta-feira;8
16/01/2014 08:03;Hallowed Grounds;73;CC: 9405;16 - Quinta-feira;8
16/01/2014 08:03;Brew've Been Served;17;CC: 6901;16 - Quinta-feira;8
16/01/2014 08:05;Hallowed Grounds;12;CC: 9551;16 - Quinta-feira;8
16/01/2014 08:07;Hallowed Grounds;18;CC: 6691;16 - Quinta-feira;8
16/01/2014 08:08;Brew've Been Served;90;CC: 8202;16 - Quinta-feira;8
16/01/2014 08:09;Brew've Been Served;17;CC: 4434;16 - Quinta-feira;8
16/01/2014 08:09;Hallowed Grounds;5;CC: 2681;16 - Quinta-feira;8
16/01/2014 08:19;Brew've Been Served;17;CC: 7819;16 - Quinta-feira;8
16/01/2014 08:23;Brew've Been Served;11;CC: 8411;16 - Quinta-feira;8
16/01/2014 09:18;Abila Airport;1677;CC: 3506;16 - Quinta-feira;9
16/01/2014 09:52;Carlyle Chemical Inc.;420;CC: 7792;16 - Quinta-feira;9
16/01/2014 10:16;Nationwide Refinery;1494;CC: 9735;16 - Quinta-feira;10
16/01/2014 11:06;Stewart and Sons Fabrication;940;CC: 3506;16 - Quinta-feira;11
16/01/2014 11:25;Nationwide Refinery;4743;CC: 7792;16 - Quinta-feira;11
16/01/2014 11:45;Stewart and Sons Fabrication;4543;CC: 9735;16 - Quinta-feira;11
16/01/2014 12:00;Coffee Shack;10;CC: 7117;16 - Quinta-feira;12
16/01/2014 12:00;Bean There Done That;20;CC: 1415;16 - Quinta-feira;12
16/01/2014 12:00;Bean There Done That;12;CC: 9635;16 - Quinta-feira;12
16/01/2014 12:00;Brewed Awakenings;18;CC: 7688;16 - Quinta-feira;12
16/01/2014 12:00;Jack's Magical Beans;9;CC: 6899;16 - Quinta-feira;12
16/01/2014 12:00;Brewed Awakenings;7;CC: 2540;16 - Quinta-feira;12
16/01/2014 12:00;Bean There Done That;6;CC: 1877;16 - Quinta-feira;12
16/01/2014 12:00;Brewed Awakenings;6;CC: 8332;16 - Quinta-feira;12
16/01/2014 12:00;Bean There Done That;98;CC: 1321;16 - Quinta-feira;12
16/01/2014 12:00;Bean There Done That;17;CC: 6895;16 - Quinta-feira;12
16/01/2014 12:00;Jack's Magical Beans;15;CC: 9241;16 - Quinta-feira;12
16/01/2014 12:00;Jack's Magical Beans;13;CC: 8156;16 - Quinta-feira;12
16/01/2014 12:00;Jack's Magical Beans;7;CC: 2463;16 - Quinta-feira;12
16/01/2014 12:32;Nationwide Refinery;2047;CC: 3506;16 - Quinta-feira;12
16/01/2014 12:40;Abila Airport;3917;CC: 8642;16 - Quinta-feira;12
16/01/2014 13:17;Katerina’s Café;11;CC: 9683;16 - Quinta-feira;13
16/01/2014 13:19;Katerina’s Café;28;CC: 7688;16 - Quinta-feira;13
16/01/2014 13:19;Hippokampos;18;CC: 8332;16 - Quinta-feira;13
16/01/2014 13:22;Abila Zacharo;65;CC: 1286;16 - Quinta-feira;13
16/01/2014 13:22;Abila Airport;3139;CC: 2276;16 - Quinta-feira;13
16/01/2014 13:22;Hippokampos;26;CC: 8156;16 - Quinta-feira;13
16/01/2014 13:23;Guy's Gyros;31;CC: 7889;16 - Quinta-feira;13
16/01/2014 13:23;Katerina’s Café;35;CC: 7792;16 - Quinta-feira;13
16/01/2014 13:26;Hippokampos;36;CC: 6899;16 - Quinta-feira;13
16/01/2014 13:27;Katerina’s Café;34;CC: 3484;16 - Quinta-feira;13
16/01/2014 13:27;Katerina’s Café;40;CC: 5407;16 - Quinta-feira;13
16/01/2014 13:27;Abila Zacharo;31;CC: 3547;16 - Quinta-feira;13
16/01/2014 13:28;Guy's Gyros;10;CC: 9551;16 - Quinta-feira;13
16/01/2014 13:30;Hippokampos;17;CC: 7253;16 - Quinta-feira;13
16/01/2014 13:30;Hippokampos;10;CC: 2540;16 - Quinta-feira;13
16/01/2014 13:33;Gelatogalore;12;CC: 2463;16 - Quinta-feira;13
16/01/2014 13:35;Hippokampos;13;CC: 6691;16 - Quinta-feira;13
16/01/2014 13:36;Hippokampos;31;CC: 1415;16 - Quinta-feira;13
16/01/2014 13:37;Gelatogalore;22;CC: 9405;16 - Quinta-feira;13
16/01/2014 13:39;Abila Zacharo;69;CC: 4795;16 - Quinta-feira;13
16/01/2014 13:42;Guy's Gyros;30;CC: 7819;16 - Quinta-feira;13
16/01/2014 13:43;Hippokampos;15;CC: 1321;16 - Quinta-feira;13
16/01/2014 13:43;Katerina’s Café;38;CC: 5368;16 - Quinta-feira;13
16/01/2014 13:44;Guy's Gyros;13;CC: 6816;16 - Quinta-feira;13
16/01/2014 13:44;Hippokampos;18;CC: 7354;16 - Quinta-feira;13
16/01/2014 13:45;Ouzeri Elian;12;CC: 3853;16 - Quinta-feira;13
16/01/2014 13:45;Kalami Kafenion;9;CC: 8202;16 - Quinta-feira;13
16/01/2014 13:45;Ouzeri Elian;18;CC: 2142;16 - Quinta-feira;13
16/01/2014 13:47;Abila Zacharo;36;CC: 7108;16 - Quinta-feira;13
16/01/2014 13:48;Kalami Kafenion;91;CC: 9635;16 - Quinta-feira;13
16/01/2014 13:48;Abila Zacharo;24;CC: 4948;16 - Quinta-feira;13
16/01/2014 13:48;Gelatogalore;32;CC: 1874;16 - Quinta-feira;13
16/01/2014 13:48;Hippokampos;30;CC: 9617;16 - Quinta-feira;13
16/01/2014 13:48;Kalami Kafenion;12;CC: 3492;16 - Quinta-feira;13
16/01/2014 13:49;Kalami Kafenion;9;CC: 7384;16 - Quinta-feira;13
16/01/2014 13:54;Hippokampos;8;CC: 1310;16 - Quinta-feira;13
16/01/2014 13:55;Hippokampos;30;CC: 8411;16 - Quinta-feira;13
16/01/2014 13:55;Abila Zacharo;8;CC: 6901;16 - Quinta-feira;13
16/01/2014 14:00;Ouzeri Elian;9;CC: 2418;16 - Quinta-feira;14
16/01/2014 14:01;Ouzeri Elian;8;CC: 7117;16 - Quinta-feira;14
16/01/2014 14:05;Guy's Gyros;33;CC: 1877;16 - Quinta-feira;14
16/01/2014 15:58;Octavio's Office Supplies;131;CC: 5368;16 - Quinta-feira;15
16/01/2014 16:56;Abila Scrapyard;1897;CC: 2276;16 - Quinta-feira;16
16/01/2014 17:07;Gelatogalore;11;CC: 4434;16 - Quinta-feira;17
16/01/2014 17:17;Carlyle Chemical Inc.;1814;CC: 7792;16 - Quinta-feira;17
16/01/2014 18:49;Katerina’s Café;94;CC: 8411;16 - Quinta-feira;18
16/01/2014 19:04;Guy's Gyros;26;CC: 7384;16 - Quinta-feira;19
16/01/2014 19:09;Guy's Gyros;8;CC: 3484;16 - Quinta-feira;19
16/01/2014 19:39;Katerina’s Café;11;CC: 7889;16 - Quinta-feira;19
16/01/2014 19:40;Guy's Gyros;38;CC: 4795;16 - Quinta-feira;19
16/01/2014 19:45;Frydos Autosupply n' More;53;CC: 1874;16 - Quinta-feira;19
16/01/2014 19:47;Katerina’s Café;34;CC: 3547;16 - Quinta-feira;19
16/01/2014 20:05;Katerina’s Café;69;CC: 5407;16 - Quinta-feira;20
16/01/2014 20:08;Albert's Fine Clothing;283;CC: 7117;16 - Quinta-feira;20
16/01/2014 20:09;Katerina’s Café;19;CC: 8129;16 - Quinta-feira;20
16/01/2014 20:09;Guy's Gyros;28;CC: 6901;16 - Quinta-feira;20
16/01/2014 20:13;Hippokampos;29;CC: 1321;16 - Quinta-feira;20
16/01/2014 20:14;Guy's Gyros;111;CC: 9683;16 - Quinta-feira;20
16/01/2014 20:17;Guy's Gyros;26;CC: 3853;16 - Quinta-feira;20
16/01/2014 20:17;Guy's Gyros;31;CC: 6816;16 - Quinta-feira;20
16/01/2014 20:23;Katerina’s Café;14;CC: 9617;16 - Quinta-feira;20
16/01/2014 20:25;Ouzeri Elian;24;CC: 6899;16 - Quinta-feira;20
16/01/2014 20:25;Albert's Fine Clothing;92;CC: 7819;16 - Quinta-feira;20
16/01/2014 20:25;Katerina’s Café;35;CC: 2418;16 - Quinta-feira;20
16/01/2014 20:25;Roberts and Sons;156;CC: 4434;16 - Quinta-feira;20
16/01/2014 20:25;Ouzeri Elian;23;CC: 2681;16 - Quinta-feira;20
16/01/2014 20:28;Ouzeri Elian;10;CC: 9551;16 - Quinta-feira;20
16/01/2014 20:28;Katerina’s Café;31;CC: 9405;16 - Quinta-feira;20
16/01/2014 20:35;Guy's Gyros;11;CC: 7108;16 - Quinta-feira;20
16/01/2014 20:36;Katerina’s Café;19;CC: 2142;16 - Quinta-feira;20
16/01/2014 20:39;Katerina’s Café;31;CC: 8202;16 - Quinta-feira;20
16/01/2014 20:42;Hippokampos;114;CC: 6895;16 - Quinta-feira;20
16/01/2014 20:43;Hippokampos;28;CC: 2463;16 - Quinta-feira;20
16/01/2014 20:45;Shoppers' Delight;161;CC: 1877;16 - Quinta-feira;20
16/01/2014 20:50;Shoppers' Delight;17;CC: 1286;16 - Quinta-feira;20
16/01/2014 20:51;Katerina’s Café;35;CC: 3492;16 - Quinta-feira;20
16/01/2014 20:52;Roberts and Sons;241;CC: 7354;16 - Quinta-feira;20
16/01/2014 20:54;Frydos Autosupply n' More;130;CC: 4948;16 - Quinta-feira;20
16/01/2014 20:58;Hippokampos;12;CC: 8332;16 - Quinta-feira;20
16/01/2014 21:13;Hippokampos;21;CC: 7688;16 - Quinta-feira;21
16/01/2014 21:16;Ouzeri Elian;30;CC: 9241;16 - Quinta-feira;21
17/01/2014 07:29;Brew've Been Served;53;CC: 7384;17 - Sexta-feira;7
17/01/2014 07:31;Hallowed Grounds;3;CC: 1310;17 - Sexta-feira;7
17/01/2014 07:33;Hallowed Grounds;15;CC: 7889;17 - Sexta-feira;7
17/01/2014 07:36;Brew've Been Served;12;CC: 5368;17 - Sexta-feira;7
17/01/2014 07:38;Coffee Cameleon;10;CC: 3547;17 - Sexta-feira;7
17/01/2014 07:39;Hallowed Grounds;16;CC: 9617;17 - Sexta-feira;7
17/01/2014 07:41;Hallowed Grounds;11;CC: 8129;17 - Sexta-feira;7
17/01/2014 07:50;Brew've Been Served;8;CC: 4948;17 - Sexta-feira;7
17/01/2014 07:51;Coffee Cameleon;7;CC: 7253;17 - Sexta-feira;7
17/01/2014 07:52;Hallowed Grounds;19;CC: 1874;17 - Sexta-feira;7
17/01/2014 07:52;Coffee Cameleon;9;CC: 6816;17 - Sexta-feira;7
17/01/2014 07:56;Hallowed Grounds;10;CC: 5010;17 - Sexta-feira;7
17/01/2014 07:57;Brew've Been Served;11;CC: 7354;17 - Sexta-feira;7
17/01/2014 07:59;Hallowed Grounds;6;CC: 6691;17 - Sexta-feira;7
17/01/2014 07:59;Brew've Been Served;19;CC: 4795;17 - Sexta-feira;7
17/01/2014 08:03;Brew've Been Served;14;CC: 3484;17 - Sexta-feira;8
17/01/2014 08:03;Hallowed Grounds;38;CC: 3492;17 - Sexta-feira;8
17/01/2014 08:04;Hallowed Grounds;9;CC: 9551;17 - Sexta-feira;8
17/01/2014 08:04;Brew've Been Served;17;CC: 9405;17 - Sexta-feira;8
17/01/2014 08:07;Coffee Cameleon;7;CC: 2418;17 - Sexta-feira;8
17/01/2014 08:08;Kronos Mart;286;CC: 1415;17 - Sexta-feira;8
17/01/2014 08:09;Brew've Been Served;9;CC: 8202;17 - Sexta-feira;8
17/01/2014 08:12;Brew've Been Served;18;CC: 5407;17 - Sexta-feira;8
17/01/2014 08:12;Hallowed Grounds;6;CC: 2681;17 - Sexta-feira;8
17/01/2014 08:13;Coffee Cameleon;15;CC: 4434;17 - Sexta-feira;8
17/01/2014 08:15;Brew've Been Served;3;CC: 3853;17 - Sexta-feira;8
17/01/2014 08:17;Brew've Been Served;5;CC: 6901;17 - Sexta-feira;8
17/01/2014 08:19;Brew've Been Served;15;CC: 8411;17 - Sexta-feira;8
17/01/2014 08:22;Brew've Been Served;15;CC: 7819;17 - Sexta-feira;8
17/01/2014 08:23;Brew've Been Served;51;CC: 1286;17 - Sexta-feira;8
17/01/2014 11:32;Stewart and Sons Fabrication;1753;CC: 9735;17 - Sexta-feira;11
17/01/2014 12:00;Coffee Shack;19;CC: 7117;17 - Sexta-feira;12
17/01/2014 12:00;Bean There Done That;20;CC: 1415;17 - Sexta-feira;12
17/01/2014 12:00;Bean There Done That;8;CC: 9635;17 - Sexta-feira;12
17/01/2014 12:00;Brewed Awakenings;8;CC: 7688;17 - Sexta-feira;12
17/01/2014 12:00;Jack's Magical Beans;8;CC: 6899;17 - Sexta-feira;12
17/01/2014 12:00;Brewed Awakenings;89;CC: 2540;17 - Sexta-feira;12
17/01/2014 12:00;Bean There Done That;20;CC: 1877;17 - Sexta-feira;12
17/01/2014 12:00;Brewed Awakenings;6;CC: 8332;17 - Sexta-feira;12
17/01/2014 12:00;Bean There Done That;19;CC: 1321;17 - Sexta-feira;12
17/01/2014 12:00;Bean There Done That;6;CC: 6895;17 - Sexta-feira;12
17/01/2014 12:00;Jack's Magical Beans;19;CC: 9241;17 - Sexta-feira;12
17/01/2014 13:11;Abila Zacharo;69;CC: 8332;17 - Sexta-feira;13
17/01/2014 13:16;Kalami Kafenion;141;CC: 7253;17 - Sexta-feira;13
17/01/2014 13:16;Hippokampos;38;CC: 2418;17 - Sexta-feira;13
17/01/2014 13:17;Gelatogalore;16;CC: 8156;17 - Sexta-feira;13
17/01/2014 13:18;Guy's Gyros;9;CC: 7688;17 - Sexta-feira;13
17/01/2014 13:21;Guy's Gyros;22;CC: 3484;17 - Sexta-feira;13
17/01/2014 13:27;Hippokampos;15;CC: 4795;17 - Sexta-feira;13
17/01/2014 13:28;Abila Zacharo;16;CC: 5010;17 - Sexta-feira;13
17/01/2014 13:31;Hippokampos;16;CC: 6816;17 - Sexta-feira;13
17/01/2014 13:33;Gelatogalore;23;CC: 9635;17 - Sexta-feira;13
17/01/2014 13:37;Kalami Kafenion;105;CC: 2463;17 - Sexta-feira;13
17/01/2014 13:38;Ouzeri Elian;14;CC: 1415;17 - Sexta-feira;13
17/01/2014 13:38;Guy's Gyros;39;CC: 3853;17 - Sexta-feira;13
17/01/2014 13:38;Hippokampos;52;CC: 1286;17 - Sexta-feira;13
17/01/2014 13:38;Kalami Kafenion;39;CC: 5407;17 - Sexta-feira;13
17/01/2014 13:39;Kalami Kafenion;28;CC: 9405;17 - Sexta-feira;13
17/01/2014 13:40;Gelatogalore;37;CC: 1310;17 - Sexta-feira;13
17/01/2014 13:41;Abila Zacharo;15;CC: 2142;17 - Sexta-feira;13
17/01/2014 13:42;Katerina’s Café;21;CC: 3547;17 - Sexta-feira;13
17/01/2014 13:45;Abila Zacharo;80;CC: 7354;17 - Sexta-feira;13
17/01/2014 13:47;Gelatogalore;18;CC: 2681;17 - Sexta-feira;13
17/01/2014 13:48;Katerina’s Café;13;CC: 1321;17 - Sexta-feira;13
17/01/2014 13:49;Chostus Hotel;114;CC: 9683;17 - Sexta-feira;13
17/01/2014 13:51;Kalami Kafenion;20;CC: 1874;17 - Sexta-feira;13
17/01/2014 13:51;Gelatogalore;35;CC: 7819;17 - Sexta-feira;13
17/01/2014 13:52;Hippokampos;108;CC: 9617;17 - Sexta-feira;13
17/01/2014 13:53;Kalami Kafenion;24;CC: 8411;17 - Sexta-feira;13
17/01/2014 13:53;Katerina’s Café;36;CC: 4434;17 - Sexta-feira;13
17/01/2014 13:54;Chostus Hotel;160;CC: 2540;17 - Sexta-feira;13
17/01/2014 13:55;Guy's Gyros;32;CC: 6901;17 - Sexta-feira;13
17/01/2014 13:57;Gelatogalore;22;CC: 3492;17 - Sexta-feira;13
17/01/2014 13:58;Hippokampos;22;CC: 1877;17 - Sexta-feira;13
17/01/2014 13:58;Kalami Kafenion;28;CC: 7108;17 - Sexta-feira;13
